time,	T,	w,	th
3.735,	1.90735,	-66.6695,	50.9325
3.736,	0,	-66.6695,	50.8658
3.737,	-1.90735,	-66.6656,	50.7992
3.738,	1.90735,	-66.6695,	50.7325
3.739,	-1.90735,	-66.6656,	50.6658
3.74,	1.90735,	-66.6695,	50.5992
3.741,	-1.90735,	-66.6656,	50.5325
3.742,	1.90735,	-66.6695,	50.4658
3.743,	-1.90735,	-66.6656,	50.3992
3.744,	1.90735,	-66.6695,	50.3325
3.745,	0,	-66.6695,	50.2658
3.746,	-1.90735,	-66.6656,	50.1992
3.747,	1.90735,	-66.6695,	50.1325
3.748,	-1.90735,	-66.6656,	50.0658
3.749,	1.90735,	-66.6695,	49.9992
3.75,	-1.90735,	-66.6656,	49.9325
3.751,	1.90735,	-66.6695,	49.8658
3.752,	0,	-66.6695,	49.7991
3.753,	-1.90735,	-66.6656,	49.7325
3.754,	1.90735,	-66.6695,	49.6658
3.755,	-1.90735,	-66.6656,	49.5991
3.756,	1.90735,	-66.6695,	49.5325
3.757,	-1.90735,	-66.6656,	49.4658
3.758,	1.90735,	-66.6695,	49.3991
3.759,	0,	-66.6695,	49.3325
3.76,	-1.90735,	-66.6656,	49.2658
3.761,	1.90735,	-66.6695,	49.1991
3.762,	-1.90735,	-66.6656,	49.1325
3.763,	1.90735,	-66.6695,	49.0658
3.764,	-1.90735,	-66.6656,	48.9991
3.765,	1.90735,	-66.6695,	48.9325
3.766,	-1.90735,	-66.6656,	48.8658
3.767,	1.90735,	-66.6695,	48.7991
3.768,	0,	-66.6695,	48.7325
3.769,	-1.90735,	-66.6656,	48.6658
3.77,	1.90735,	-66.6695,	48.5991
3.771,	-1.90735,	-66.6656,	48.5325
3.772,	1.90735,	-66.6695,	48.4658
3.773,	-1.90735,	-66.6656,	48.3991
3.774,	1.90735,	-66.6695,	48.3325
3.775,	-1.90735,	-66.6656,	48.2658
3.776,	1.90735,	-66.6695,	48.1991
3.777,	0,	-66.6695,	48.1325
3.778,	-1.90735,	-66.6656,	48.0658
3.779,	1.90735,	-66.6695,	47.9991
3.78,	-1.90735,	-66.6656,	47.9325
3.781,	1.90735,	-66.6695,	47.8658
3.782,	-1.90735,	-66.6656,	47.7991
3.783,	1.90735,	-66.6695,	47.7324
3.784,	0,	-66.6695,	47.6658
3.785,	-1.90735,	-66.6656,	47.5991
3.786,	1.90735,	-66.6695,	47.5324
3.787,	-1.90735,	-66.6656,	47.4658
3.788,	1.90735,	-66.6695,	47.3991
3.789,	-1.90735,	-66.6656,	47.3324
3.79,	1.90735,	-66.6695,	47.2658
3.791,	0,	-66.6695,	47.1991
3.792,	-1.90735,	-66.6656,	47.1324
3.793,	1.90735,	-66.6695,	47.0658
3.794,	-1.90735,	-66.6656,	46.9991
3.795,	1.90735,	-66.6695,	46.9324
3.796,	-1.90735,	-66.6656,	46.8658
3.797,	1.90735,	-66.6695,	46.7991
3.798,	-1.90735,	-66.6656,	46.7324
3.799,	1.90735,	-66.6695,	46.6658
3.8,	0,	-66.6695,	46.5991
3.801,	-1.90735,	-66.6656,	46.5324
3.802,	1.90735,	-66.6695,	46.4658
3.803,	-1.90735,	-66.6656,	46.3991
3.804,	1.90735,	-66.6695,	46.3324
3.805,	-1.90735,	-66.6656,	46.2658
3.806,	1.90735,	-66.6695,	46.1991
3.807,	-1.90735,	-66.6656,	46.1324
3.808,	1.90735,	-66.6695,	46.0658
3.809,	0,	-66.6695,	45.9991
3.81,	-1.90735,	-66.6656,	45.9324
3.811,	1.90735,	-66.6695,	45.8657
3.812,	-1.90735,	-66.6656,	45.7991
3.813,	1.90735,	-66.6695,	45.7324
3.814,	-1.90735,	-66.6656,	45.6657
3.815,	1.90735,	-66.6695,	45.5991
3.816,	0,	-66.6695,	45.5324
3.817,	-1.90735,	-66.6656,	45.4657
3.818,	1.90735,	-66.6695,	45.3991
3.819,	-1.90735,	-66.6656,	45.3324
3.82,	1.90735,	-66.6695,	45.2657
3.821,	-1.90735,	-66.6656,	45.1991
3.822,	1.90735,	-66.6695,	45.1324
3.823,	0,	-66.6695,	45.0657
3.824,	-1.90735,	-66.6656,	44.9991
3.825,	1.90735,	-66.6695,	44.9324
3.826,	-1.90735,	-66.6656,	44.8657
3.827,	1.90735,	-66.6695,	44.7991
3.828,	-1.90735,	-66.6656,	44.7324
3.829,	1.90735,	-66.6695,	44.6657
3.83,	-1.90735,	-66.6656,	44.5991
3.831,	1.90735,	-66.6695,	44.5324
3.832,	0,	-66.6695,	44.4657
3.833,	-1.90735,	-66.6656,	44.3991
3.834,	1.90735,	-66.6695,	44.3324
3.835,	-1.90735,	-66.6656,	44.2657
3.836,	1.90735,	-66.6695,	44.1991
3.837,	-1.90735,	-66.6656,	44.1324
3.838,	1.90735,	-66.6695,	44.0657
3.839,	-1.90735,	-66.6656,	43.9991
3.84,	1.90735,	-66.6695,	43.9324
3.841,	0,	-66.6695,	43.8657
3.842,	-1.90735,	-66.6656,	43.799
3.843,	1.90735,	-66.6695,	43.7324
3.844,	-1.90735,	-66.6656,	43.6657
3.845,	1.90735,	-66.6695,	43.599
3.846,	-1.90735,	-66.6656,	43.5324
3.847,	1.90735,	-66.6695,	43.4657
3.848,	0,	-66.6695,	43.399
3.849,	-1.90735,	-66.6656,	43.3324
3.85,	1.90735,	-66.6695,	43.2657
3.851,	-1.90735,	-66.6656,	43.199
3.852,	1.90735,	-66.6695,	43.1324
3.853,	-1.90735,	-66.6656,	43.0657
3.854,	1.90735,	-66.6695,	42.999
3.855,	0,	-66.6695,	42.9324
3.856,	-1.90735,	-66.6656,	42.8657
3.857,	1.90735,	-66.6695,	42.799
3.858,	-1.90735,	-66.6656,	42.7324
3.859,	1.90735,	-66.6695,	42.6657
3.86,	-1.90735,	-66.6656,	42.599
3.861,	1.90735,	-66.6695,	42.5324
3.862,	-1.90735,	-66.6656,	42.4657
3.863,	1.90735,	-66.6695,	42.399
3.864,	0,	-66.6695,	42.3324
3.865,	-1.90735,	-66.6656,	42.2657
3.866,	1.90735,	-66.6695,	42.199
3.867,	-1.90735,	-66.6656,	42.1324
3.868,	1.90735,	-66.6695,	42.0657
3.869,	-1.90735,	-66.6656,	41.999
3.87,	1.90735,	-66.6695,	41.9324
3.871,	-1.90735,	-66.6656,	41.8657
3.872,	1.90735,	-66.6695,	41.799
3.873,	0,	-66.6695,	41.7323
3.874,	-1.90735,	-66.6656,	41.6657
3.875,	1.90735,	-66.6695,	41.599
3.876,	-1.90735,	-66.6656,	41.5323
3.877,	1.90735,	-66.6695,	41.4657
3.878,	-1.90735,	-66.6656,	41.399
3.879,	1.90735,	-66.6695,	41.3323
3.88,	0,	-66.6695,	41.2657
3.881,	-1.90735,	-66.6656,	41.199
3.882,	1.90735,	-66.6695,	41.1323
3.883,	-1.90735,	-66.6656,	41.0657
3.884,	1.90735,	-66.6695,	40.999
3.885,	-1.90735,	-66.6656,	40.9323
3.886,	1.90735,	-66.6695,	40.8657
3.887,	0,	-66.6695,	40.799
3.888,	-1.90735,	-66.6656,	40.7323
3.889,	1.90735,	-66.6695,	40.6657
3.89,	-1.90735,	-66.6656,	40.599
3.891,	1.90735,	-66.6695,	40.5323
3.892,	-1.90735,	-66.6656,	40.4657
3.893,	1.90735,	-66.6695,	40.399
3.894,	-1.90735,	-66.6656,	40.3323
3.895,	1.90735,	-66.6695,	40.2657
3.896,	0,	-66.6695,	40.199
3.897,	-1.90735,	-66.6656,	40.1323
3.898,	1.90735,	-66.6695,	40.0657
3.899,	-1.90735,	-66.6656,	39.999
3.9,	1.90735,	-66.6695,	39.9323
3.901,	-1.90735,	-66.6656,	39.8657
3.902,	1.90735,	-66.6695,	39.799
3.903,	-1.90735,	-66.6656,	39.7323
3.904,	1.90735,	-66.6695,	39.6656
3.905,	0,	-66.6695,	39.599
3.906,	-1.90735,	-66.6656,	39.5323
3.907,	1.90735,	-66.6695,	39.4656
3.908,	-1.90735,	-66.6656,	39.399
3.909,	1.90735,	-66.6695,	39.3323
3.91,	-1.90735,	-66.6656,	39.2656
3.911,	1.90735,	-66.6695,	39.199
3.912,	0,	-66.6695,	39.1323
3.913,	-1.90735,	-66.6656,	39.0656
3.914,	1.90735,	-66.6695,	38.999
3.915,	-1.90735,	-66.6656,	38.9323
3.916,	1.90735,	-66.6695,	38.8656
3.917,	-1.90735,	-66.6656,	38.799
3.918,	1.90735,	-66.6695,	38.7323
3.919,	0,	-66.6695,	38.6656
3.92,	-1.90735,	-66.6656,	38.599
3.921,	1.90735,	-66.6695,	38.5323
3.922,	-1.90735,	-66.6656,	38.4656
3.923,	1.90735,	-66.6695,	38.399
3.924,	-1.90735,	-66.6656,	38.3323
3.925,	1.90735,	-66.6695,	38.2656
3.926,	-1.90735,	-66.6656,	38.199
3.927,	1.90735,	-66.6695,	38.1323
3.928,	0,	-66.6695,	38.0656
3.929,	-1.90735,	-66.6656,	37.999
3.93,	1.90735,	-66.6695,	37.9323
3.931,	-1.90735,	-66.6656,	37.8656
3.932,	1.90735,	-66.6695,	37.7989
3.933,	-1.90735,	-66.6656,	37.7323
3.934,	1.90735,	-66.6695,	37.6656
3.935,	-1.90735,	-66.6656,	37.5989
3.936,	1.90735,	-66.6695,	37.5323
3.937,	0,	-66.6695,	37.4656
3.938,	-1.90735,	-66.6656,	37.3989
3.939,	1.90735,	-66.6695,	37.3323
3.94,	-1.90735,	-66.6656,	37.2656
3.941,	1.90735,	-66.6695,	37.1989
3.942,	-1.90735,	-66.6656,	37.1323
3.943,	1.90735,	-66.6695,	37.0656
3.944,	0,	-66.6695,	36.9989
3.945,	-1.90735,	-66.6656,	36.9323
3.946,	1.90735,	-66.6695,	36.8656
3.947,	-1.90735,	-66.6656,	36.7989
3.948,	1.90735,	-66.6695,	36.7323
3.949,	-1.90735,	-66.6656,	36.6656
3.95,	1.90735,	-66.6695,	36.5989
3.951,	0,	-66.6695,	36.5323
3.952,	-1.90735,	-66.6656,	36.4656
3.953,	1.90735,	-66.6695,	36.3989
3.954,	-1.90735,	-66.6656,	36.3323
3.955,	1.90735,	-66.6695,	36.2656
3.956,	-1.90735,	-66.6656,	36.1989
3.957,	1.90735,	-66.6695,	36.1323
3.958,	-1.90735,	-66.6656,	36.0656
3.959,	1.90735,	-66.6695,	35.9989
3.96,	0,	-66.6695,	35.9322
3.961,	-1.90735,	-66.6656,	35.8656
3.962,	1.90735,	-66.6695,	35.7989
3.963,	-1.90735,	-66.6656,	35.7322
3.964,	1.90735,	-66.6695,	35.6656
3.965,	-1.90735,	-66.6656,	35.5989
3.966,	1.90735,	-66.6695,	35.5322
3.967,	-1.90735,	-66.6656,	35.4656
3.968,	1.90735,	-66.6695,	35.3989
3.969,	0,	-66.6695,	35.3322
3.97,	-1.90735,	-66.6656,	35.2656
3.971,	1.90735,	-66.6695,	35.1989
3.972,	-1.90735,	-66.6656,	35.1322
3.973,	1.90735,	-66.6695,	35.0656
3.974,	-1.90735,	-66.6656,	34.9989
3.975,	1.90735,	-66.6695,	34.9322
3.976,	0,	-66.6695,	34.8656
3.977,	-1.90735,	-66.6656,	34.7989
3.978,	1.90735,	-66.6695,	34.7322
3.979,	-1.90735,	-66.6656,	34.6656
3.98,	1.90735,	-66.6695,	34.5989
3.981,	-1.90735,	-66.6656,	34.5322
3.982,	1.90735,	-66.6695,	34.4656
3.983,	0,	-66.6695,	34.3989
3.984,	-1.90735,	-66.6656,	34.3322
3.985,	1.90735,	-66.6695,	34.2656
3.986,	-1.90735,	-66.6656,	34.1989
3.987,	1.90735,	-66.6695,	34.1322
3.988,	-1.90735,	-66.6656,	34.0656
3.989,	1.90735,	-66.6695,	33.9989
3.99,	-1.90735,	-66.6656,	33.9322
3.991,	1.90735,	-66.6695,	33.8655
3.992,	0,	-66.6695,	33.7989
3.993,	-1.90735,	-66.6656,	33.7322
3.994,	1.90735,	-66.6695,	33.6655
3.995,	-1.90735,	-66.6656,	33.5989
3.996,	1.90735,	-66.6695,	33.5322
3.997,	-1.90735,	-66.6656,	33.4655
3.998,	1.90735,	-66.6695,	33.3989
3.999,	-1.90735,	-66.6656,	33.3322
4,	1.90735,	-66.6695,	33.2655
4.001,	0,	-66.6695,	33.1989
4.002,	-1.90735,	-66.6656,	33.1322
4.003,	1.90735,	-66.6695,	33.0655
4.004,	-1.90735,	-66.6656,	32.9989
4.005,	1.90735,	-66.6695,	32.9322
4.006,	-1.90735,	-66.6656,	32.8655
4.007,	1.90735,	-66.6695,	32.7989
4.008,	0,	-66.6695,	32.7322
4.009,	-1.90735,	-66.6656,	32.6655
4.01,	1.90735,	-66.6695,	32.5989
4.011,	-1.90735,	-66.6656,	32.5322
4.012,	1.90735,	-66.6695,	32.4655
4.013,	-1.90735,	-66.6656,	32.3989
4.014,	1.90735,	-66.6695,	32.3322
4.015,	0,	-66.6695,	32.2655
4.016,	-1.90735,	-66.6656,	32.1989
4.017,	1.90735,	-66.6695,	32.1322
4.018,	-1.90735,	-66.6656,	32.0655
4.019,	1.90735,	-66.6695,	31.9988
4.02,	-0.953674,	-66.6676,	31.9322
4.021,	0,	-66.6676,	31.8655
4.022,	0,	-66.6676,	31.7988
4.023,	0,	-66.6676,	31.7322
4.024,	0,	-66.6676,	31.6655
4.025,	0,	-66.6676,	31.5988
4.026,	0,	-66.6676,	31.5322
4.027,	0,	-66.6676,	31.4655
4.028,	0.953674,	-66.6695,	31.3988
4.029,	-0.953674,	-66.6676,	31.3322
4.03,	0,	-66.6676,	31.2655
4.031,	0,	-66.6676,	31.1988
4.032,	0,	-66.6676,	31.1322
4.033,	0,	-66.6676,	31.0655
4.034,	0,	-66.6676,	30.9988
4.035,	0.953674,	-66.6695,	30.9322
4.036,	-0.953674,	-66.6676,	30.8655
4.037,	0,	-66.6676,	30.7988
4.038,	0,	-66.6676,	30.7322
4.039,	0,	-66.6676,	30.6655
4.04,	0,	-66.6676,	30.5988
4.041,	0,	-66.6676,	30.5322
4.042,	0,	-66.6676,	30.4655
4.043,	0,	-66.6676,	30.3988
4.044,	0.953674,	-66.6695,	30.3322
4.045,	-0.953674,	-66.6676,	30.2655
4.046,	0,	-66.6676,	30.1988
4.047,	0,	-66.6676,	30.1322
4.048,	0,	-66.6676,	30.0655
4.049,	0,	-66.6676,	29.9988
4.05,	0,	-66.6676,	29.9321
4.051,	0.953674,	-66.6695,	29.8655
4.052,	-0.953674,	-66.6676,	29.7988
4.053,	0,	-66.6676,	29.7321
4.054,	0,	-66.6676,	29.6655
4.055,	0,	-66.6676,	29.5988
4.056,	0,	-66.6676,	29.5321
4.057,	0,	-66.6676,	29.4655
4.058,	0,	-66.6676,	29.3988
4.059,	0,	-66.6676,	29.3321
4.06,	0.953674,	-66.6695,	29.2655
4.061,	-0.953674,	-66.6676,	29.1988
4.062,	0,	-66.6676,	29.1321
4.063,	0,	-66.6676,	29.0655
4.064,	0,	-66.6676,	28.9988
4.065,	0,	-66.6676,	28.9321
4.066,	0,	-66.6676,	28.8655
4.067,	0.953674,	-66.6695,	28.7988
4.068,	-0.953674,	-66.6676,	28.7321
4.069,	0,	-66.6676,	28.6655
4.07,	0,	-66.6676,	28.5988
4.071,	0,	-66.6676,	28.5321
4.072,	0,	-66.6676,	28.4655
4.073,	0,	-66.6676,	28.3988
4.074,	0,	-66.6676,	28.3321
4.075,	0,	-66.6676,	28.2655
4.076,	0.953674,	-66.6695,	28.1988
4.077,	-0.953674,	-66.6676,	28.1321
4.078,	0,	-66.6676,	28.0654
4.079,	0,	-66.6676,	27.9988
4.08,	0,	-66.6676,	27.9321
4.081,	0,	-66.6676,	27.8654
4.082,	0,	-66.6676,	27.7988
4.083,	0.953674,	-66.6695,	27.7321
4.084,	-0.953674,	-66.6676,	27.6654
4.085,	0,	-66.6676,	27.5988
4.086,	0,	-66.6676,	27.5321
4.087,	0,	-66.6676,	27.4654
4.088,	0,	-66.6676,	27.3988
4.089,	0,	-66.6676,	27.3321
4.09,	0,	-66.6676,	27.2654
4.091,	0,	-66.6676,	27.1988
4.092,	0.953674,	-66.6695,	27.1321
4.093,	-0.953674,	-66.6676,	27.0654
4.094,	0,	-66.6676,	26.9988
4.095,	0,	-66.6676,	26.9321
4.096,	0,	-66.6676,	26.8654
4.097,	0,	-66.6676,	26.7988
4.098,	0,	-66.6676,	26.7321
4.099,	0.953674,	-66.6695,	26.6654
4.1,	-0.953674,	-66.6676,	26.5988
4.101,	0,	-66.6676,	26.5321
4.102,	0,	-66.6676,	26.4654
4.103,	0,	-66.6676,	26.3988
4.104,	0,	-66.6676,	26.3321
4.105,	0,	-66.6676,	26.2654
4.106,	0,	-66.6676,	26.1988
4.107,	0,	-66.6676,	26.1321
4.108,	0.953674,	-66.6695,	26.0654
4.109,	-0.953674,	-66.6676,	25.9987
4.11,	0,	-66.6676,	25.9321
4.111,	0,	-66.6676,	25.8654
4.112,	0,	-66.6676,	25.7987
4.113,	0,	-66.6676,	25.7321
4.114,	0,	-66.6676,	25.6654
4.115,	0.953674,	-66.6695,	25.5987
4.116,	-0.953674,	-66.6676,	25.5321
4.117,	0,	-66.6676,	25.4654
4.118,	0,	-66.6676,	25.3987
4.119,	0,	-66.6676,	25.3321
4.12,	0,	-66.6676,	25.2654
4.121,	0,	-66.6676,	25.1987
4.122,	0,	-66.6676,	25.1321
4.123,	0,	-66.6676,	25.0654
4.124,	0,	-66.6676,	24.9987
4.125,	-0.953674,	-66.6656,	24.9321
4.126,	0.953674,	-66.6676,	24.8654
4.127,	-0.953674,	-66.6656,	24.7987
4.128,	0,	-66.6656,	24.7321
4.129,	0.953674,	-66.6676,	24.6654
4.13,	-0.953674,	-66.6656,	24.5987
4.131,	0,	-66.6656,	24.5321
4.132,	0.953674,	-66.6676,	24.4654
4.133,	-0.953674,	-66.6656,	24.3987
4.134,	0,	-66.6656,	24.3321
4.135,	0.953674,	-66.6676,	24.2654
4.136,	-0.953674,	-66.6656,	24.1987
4.137,	0,	-66.6656,	24.1321
4.138,	0.953674,	-66.6676,	24.0654
4.139,	-0.953674,	-66.6656,	23.9987
4.14,	0,	-66.6656,	23.9321
4.141,	0.953674,	-66.6676,	23.8654
4.142,	-0.953674,	-66.6656,	23.7987
4.143,	0,	-66.6656,	23.7321
4.144,	0.953674,	-66.6676,	23.6654
4.145,	-0.953674,	-66.6656,	23.5987
4.146,	0,	-66.6656,	23.5321
4.147,	0.953674,	-66.6676,	23.4654
4.148,	-0.953674,	-66.6656,	23.3987
4.149,	0,	-66.6656,	23.3321
4.15,	0.953674,	-66.6676,	23.2654
4.151,	-0.953674,	-66.6656,	23.1987
4.152,	0,	-66.6656,	23.1321
4.153,	0.953674,	-66.6676,	23.0654
4.154,	-0.953674,	-66.6656,	22.9987
4.155,	0.953674,	-66.6676,	22.9321
4.156,	-0.953674,	-66.6656,	22.8654
4.157,	0,	-66.6656,	22.7987
4.158,	0.953674,	-66.6676,	22.7321
4.159,	-0.953674,	-66.6656,	22.6654
4.16,	0,	-66.6656,	22.5987
4.161,	0.953674,	-66.6676,	22.5321
4.162,	-0.953674,	-66.6656,	22.4654
4.163,	0,	-66.6656,	22.3987
4.164,	0.953674,	-66.6676,	22.3321
4.165,	-0.953674,	-66.6656,	22.2654
4.166,	0,	-66.6656,	22.1987
4.167,	0.953674,	-66.6676,	22.1321
4.168,	-0.953674,	-66.6656,	22.0654
4.169,	0,	-66.6656,	21.9987
4.17,	0.953674,	-66.6676,	21.9321
4.171,	-0.953674,	-66.6656,	21.8654
4.172,	0,	-66.6656,	21.7987
4.173,	0.953674,	-66.6676,	21.7321
4.174,	-0.953674,	-66.6656,	21.6654
4.175,	0,	-66.6656,	21.5988
4.176,	0.953674,	-66.6676,	21.5321
4.177,	-0.953674,	-66.6656,	21.4654
4.178,	0,	-66.6656,	21.3988
4.179,	0.953674,	-66.6676,	21.3321
4.18,	-0.953674,	-66.6656,	21.2654
4.181,	0,	-66.6656,	21.1988
4.182,	0.953674,	-66.6676,	21.1321
4.183,	-0.953674,	-66.6656,	21.0654
4.184,	0,	-66.6656,	20.9988
4.185,	0.953674,	-66.6676,	20.9321
4.186,	-0.953674,	-66.6656,	20.8654
4.187,	0,	-66.6656,	20.7988
4.188,	0.953674,	-66.6676,	20.7321
4.189,	-0.953674,	-66.6656,	20.6654
4.19,	0.953674,	-66.6676,	20.5988
4.191,	-0.953674,	-66.6656,	20.5321
4.192,	0,	-66.6656,	20.4654
4.193,	0.953674,	-66.6676,	20.3988
4.194,	-0.953674,	-66.6656,	20.3321
4.195,	0,	-66.6656,	20.2654
4.196,	0.953674,	-66.6676,	20.1988
4.197,	-0.953674,	-66.6656,	20.1321
4.198,	0,	-66.6656,	20.0654
4.199,	0.953674,	-66.6676,	19.9988
4.2,	-0.953674,	-66.6656,	19.9321
4.201,	0,	-66.6656,	19.8654
4.202,	0.953674,	-66.6676,	19.7988
4.203,	-0.953674,	-66.6656,	19.7321
4.204,	0,	-66.6656,	19.6654
4.205,	0.953674,	-66.6676,	19.5988
4.206,	-0.953674,	-66.6656,	19.5321
4.207,	0,	-66.6656,	19.4654
4.208,	0.953674,	-66.6676,	19.3988
4.209,	-0.953674,	-66.6656,	19.3321
4.21,	0,	-66.6656,	19.2654
4.211,	0.953674,	-66.6676,	19.1988
4.212,	-0.953674,	-66.6656,	19.1321
4.213,	0,	-66.6656,	19.0654
4.214,	0.953674,	-66.6676,	18.9988
4.215,	-0.953674,	-66.6656,	18.9321
4.216,	0,	-66.6656,	18.8654
4.217,	0.953674,	-66.6676,	18.7988
4.218,	-0.953674,	-66.6656,	18.7321
4.219,	0.953674,	-66.6676,	18.6654
4.22,	-0.953674,	-66.6656,	18.5988
4.221,	0,	-66.6656,	18.5321
4.222,	0.953674,	-66.6676,	18.4654
4.223,	-0.953674,	-66.6656,	18.3988
4.224,	0,	-66.6656,	18.3321
4.225,	0.953674,	-66.6676,	18.2654
4.226,	-0.953674,	-66.6656,	18.1988
4.227,	0,	-66.6656,	18.1321
4.228,	0.953674,	-66.6676,	18.0654
4.229,	-0.953674,	-66.6656,	17.9988
4.23,	0,	-66.6656,	17.9321
4.231,	0.953674,	-66.6676,	17.8654
4.232,	-0.953674,	-66.6656,	17.7988
4.233,	0,	-66.6656,	17.7321
4.234,	0.953674,	-66.6676,	17.6654
4.235,	-0.953674,	-66.6656,	17.5988
4.236,	0,	-66.6656,	17.5321
4.237,	0.953674,	-66.6676,	17.4654
4.238,	-0.953674,	-66.6656,	17.3988
4.239,	0,	-66.6656,	17.3321
4.24,	0.953674,	-66.6676,	17.2654
4.241,	-0.953674,	-66.6656,	17.1988
4.242,	0,	-66.6656,	17.1321
4.243,	0.953674,	-66.6676,	17.0654
4.244,	-0.953674,	-66.6656,	16.9988
4.245,	0,	-66.6656,	16.9321
4.246,	0.953674,	-66.6676,	16.8654
4.247,	-0.953674,	-66.6656,	16.7988
4.248,	0,	-66.6656,	16.7321
4.249,	0.953674,	-66.6676,	16.6654
4.25,	-0.953674,	-66.6656,	16.5988
4.251,	0,	-66.6656,	16.5321
4.252,	0.953674,	-66.6676,	16.4654
4.253,	-0.953674,	-66.6656,	16.3988
4.254,	0.953674,	-66.6676,	16.3321
4.255,	-0.953674,	-66.6656,	16.2654
4.256,	0,	-66.6656,	16.1988
4.257,	0.953674,	-66.6676,	16.1321
4.258,	-0.953674,	-66.6656,	16.0654
4.259,	0,	-66.6656,	15.9988
4.26,	0.476837,	-66.6666,	15.9321
4.261,	0,	-66.6666,	15.8654
4.262,	0,	-66.6666,	15.7988
4.263,	-0.476837,	-66.6656,	15.7321
4.264,	0.476837,	-66.6666,	15.6654
4.265,	0,	-66.6666,	15.5988
4.266,	-0.476837,	-66.6656,	15.5321
4.267,	0.476837,	-66.6666,	15.4655
4.268,	0,	-66.6666,	15.3988
4.269,	-0.476837,	-66.6656,	15.3321
4.27,	0.476837,	-66.6666,	15.2655
4.271,	0,	-66.6666,	15.1988
4.272,	-0.476837,	-66.6656,	15.1321
4.273,	0.476837,	-66.6666,	15.0655
4.274,	0,	-66.6666,	14.9988
4.275,	0,	-66.6666,	14.9321
4.276,	-0.476837,	-66.6656,	14.8655
4.277,	0.476837,	-66.6666,	14.7988
4.278,	0,	-66.6666,	14.7321
4.279,	-0.476837,	-66.6656,	14.6655
4.28,	0.476837,	-66.6666,	14.5988
4.281,	0,	-66.6666,	14.5321
4.282,	-0.476837,	-66.6656,	14.4655
4.283,	0.476837,	-66.6666,	14.3988
4.284,	0,	-66.6666,	14.3321
4.285,	-0.476837,	-66.6656,	14.2655
4.286,	0.476837,	-66.6666,	14.1988
4.287,	0,	-66.6666,	14.1321
4.288,	-0.476837,	-66.6656,	14.0655
4.289,	0.476837,	-66.6666,	13.9988
4.29,	0,	-66.6666,	13.9321
4.291,	-0.476837,	-66.6656,	13.8655
4.292,	0.476837,	-66.6666,	13.7988
4.293,	0,	-66.6666,	13.7321
4.294,	0,	-66.6666,	13.6655
4.295,	-0.476837,	-66.6656,	13.5988
4.296,	0.476837,	-66.6666,	13.5321
4.297,	0,	-66.6666,	13.4655
4.298,	-0.476837,	-66.6656,	13.3988
4.299,	0.476837,	-66.6666,	13.3321
4.3,	0,	-66.6666,	13.2655
4.301,	-0.476837,	-66.6656,	13.1988
4.302,	0.476837,	-66.6666,	13.1321
4.303,	0,	-66.6666,	13.0655
4.304,	-0.476837,	-66.6656,	12.9988
4.305,	0.476837,	-66.6666,	12.9321
4.306,	0,	-66.6666,	12.8655
4.307,	0,	-66.6666,	12.7988
4.308,	-0.476837,	-66.6656,	12.7321
4.309,	0.476837,	-66.6666,	12.6655
4.31,	0,	-66.6666,	12.5988
4.311,	-0.476837,	-66.6656,	12.5321
4.312,	0.476837,	-66.6666,	12.4655
4.313,	0,	-66.6666,	12.3988
4.314,	-0.476837,	-66.6656,	12.3321
4.315,	0.476837,	-66.6666,	12.2655
4.316,	0,	-66.6666,	12.1988
4.317,	-0.476837,	-66.6656,	12.1321
4.318,	0.476837,	-66.6666,	12.0655
4.319,	0,	-66.6666,	11.9988
4.32,	-0.476837,	-66.6656,	11.9321
4.321,	0.476837,	-66.6666,	11.8655
4.322,	0,	-66.6666,	11.7988
4.323,	-0.476837,	-66.6656,	11.7321
4.324,	0.476837,	-66.6666,	11.6655
4.325,	0,	-66.6666,	11.5988
4.326,	0,	-66.6666,	11.5321
4.327,	-0.476837,	-66.6656,	11.4655
4.328,	0.476837,	-66.6666,	11.3988
4.329,	0,	-66.6666,	11.3321
4.33,	-0.476837,	-66.6656,	11.2655
4.331,	0.476837,	-66.6666,	11.1988
4.332,	0,	-66.6666,	11.1321
4.333,	-0.476837,	-66.6656,	11.0655
4.334,	0.476837,	-66.6666,	10.9988
4.335,	0,	-66.6666,	10.9321
4.336,	-0.476837,	-66.6656,	10.8655
4.337,	0.476837,	-66.6666,	10.7988
4.338,	0,	-66.6666,	10.7321
4.339,	0,	-66.6666,	10.6655
4.34,	-0.476837,	-66.6656,	10.5988
4.341,	0.476837,	-66.6666,	10.5321
4.342,	0,	-66.6666,	10.4655
4.343,	-0.476837,	-66.6656,	10.3988
4.344,	0.476837,	-66.6666,	10.3321
4.345,	0,	-66.6666,	10.2655
4.346,	-0.476837,	-66.6656,	10.1988
4.347,	0.476837,	-66.6666,	10.1321
4.348,	0,	-66.6666,	10.0655
4.349,	-0.476837,	-66.6656,	9.99881
4.35,	0.476837,	-66.6666,	9.93215
4.351,	0,	-66.6666,	9.86548
4.352,	-0.476837,	-66.6656,	9.79881
4.353,	0.476837,	-66.6666,	9.73215
4.354,	0,	-66.6666,	9.66548
4.355,	-0.476837,	-66.6656,	9.59882
4.356,	0.476837,	-66.6666,	9.53215
4.357,	0,	-66.6666,	9.46548
4.358,	0,	-66.6666,	9.39882
4.359,	-0.476837,	-66.6656,	9.33215
