time,	hall.signal.u,	hall.signal.v,	hall.signal.w,	period,	w_ff_filt,	w_tot,	th_r_fb,	th_r_cap,	th_r_est
0.03351,	0,	0,	1,	61,	1641.78,	1548,	-1.25053,	-1.5708,	-1.34413
0.03352,	0,	0,	1,	61,	1641.78,	1548,	-1.25053,	-1.5708,	-1.34413
0.03353,	0,	0,	1,	61,	1641.78,	1548,	-1.25053,	-1.5708,	-1.34413
0.03354,	0,	0,	1,	61,	1641.78,	1548,	-1.25053,	-1.5708,	-1.34413
0.03355,	0,	0,	1,	61,	1641.78,	1548,	-1.25053,	-1.5708,	-1.34413
0.03356,	0,	0,	1,	61,	1644.14,	1501.72,	-1.16276,	-1.5708,	-1.26904
0.03357,	0,	0,	1,	61,	1644.14,	1501.72,	-1.16276,	-1.5708,	-1.26904
0.03358,	0,	0,	1,	61,	1644.14,	1501.72,	-1.16276,	-1.5708,	-1.26904
0.03359,	0,	0,	1,	61,	1644.14,	1501.72,	-1.16276,	-1.5708,	-1.26904
0.0336,	0,	0,	1,	61,	1644.14,	1501.72,	-1.16276,	-1.5708,	-1.26904
0.03361,	0,	0,	1,	61,	1646.42,	1456.82,	-1.07487,	-1.5708,	-1.1962
0.03362,	0,	0,	1,	61,	1646.42,	1456.82,	-1.07487,	-1.5708,	-1.1962
0.03363,	0,	0,	1,	61,	1646.42,	1456.82,	-1.07487,	-1.5708,	-1.1962
0.03364,	0,	0,	1,	61,	1646.42,	1456.82,	-1.07487,	-1.5708,	-1.1962
0.03365,	0,	0,	1,	61,	1646.42,	1456.82,	-1.07487,	-1.5708,	-1.1962
0.03366,	1,	0,	1,	60,	1649.52,	2072.13,	-0.986839,	-0.523599,	-1.0926
0.03367,	1,	0,	1,	60,	1649.52,	2072.13,	-0.986839,	-0.523599,	-1.0926
0.03368,	1,	0,	1,	60,	1649.52,	2072.13,	-0.986839,	-0.523599,	-1.0926
0.03369,	1,	0,	1,	60,	1649.52,	2072.13,	-0.986839,	-0.523599,	-1.0926
0.0337,	1,	0,	1,	60,	1649.52,	2072.13,	-0.986839,	-0.523599,	-1.0926
0.03371,	1,	0,	1,	60,	1652.53,	2010.05,	-0.898681,	-0.523599,	-0.992094
0.03372,	1,	0,	1,	60,	1652.53,	2010.05,	-0.898681,	-0.523599,	-0.992094
0.03373,	1,	0,	1,	60,	1652.53,	2010.05,	-0.898681,	-0.523599,	-0.992094
0.03374,	1,	0,	1,	60,	1652.53,	2010.05,	-0.898681,	-0.523599,	-0.992094
0.03375,	1,	0,	1,	60,	1652.53,	2010.05,	-0.898681,	-0.523599,	-0.992094
0.03376,	1,	0,	1,	60,	1655.45,	1949.81,	-0.810392,	-0.523599,	-0.894603
0.03377,	1,	0,	1,	60,	1655.45,	1949.81,	-0.810392,	-0.523599,	-0.894603
0.03378,	1,	0,	1,	60,	1655.45,	1949.81,	-0.810392,	-0.523599,	-0.894603
0.03379,	1,	0,	1,	60,	1655.45,	1949.81,	-0.810392,	-0.523599,	-0.894603
0.0338,	1,	0,	1,	60,	1655.45,	1949.81,	-0.810392,	-0.523599,	-0.894603
0.03381,	1,	0,	1,	60,	1658.27,	1891.38,	-0.721973,	-0.523599,	-0.800034
0.03382,	1,	0,	1,	60,	1658.27,	1891.38,	-0.721973,	-0.523599,	-0.800034
0.03383,	1,	0,	1,	60,	1658.27,	1891.38,	-0.721973,	-0.523599,	-0.800034
0.03384,	1,	0,	1,	60,	1658.27,	1891.38,	-0.721973,	-0.523599,	-0.800034
0.03385,	1,	0,	1,	60,	1658.27,	1891.38,	-0.721973,	-0.523599,	-0.800034
0.03386,	1,	0,	1,	60,	1661.01,	1834.7,	-0.633422,	-0.523599,	-0.708299
0.03387,	1,	0,	1,	60,	1661.01,	1834.7,	-0.633422,	-0.523599,	-0.708299
0.03388,	1,	0,	1,	60,	1661.01,	1834.7,	-0.633422,	-0.523599,	-0.708299
0.03389,	1,	0,	1,	60,	1661.01,	1834.7,	-0.633422,	-0.523599,	-0.708299
0.0339,	1,	0,	1,	60,	1661.01,	1834.7,	-0.633422,	-0.523599,	-0.708299
0.03391,	1,	0,	1,	60,	1663.66,	1779.71,	-0.544741,	-0.523599,	-0.619314
0.03392,	1,	0,	1,	60,	1663.66,	1779.71,	-0.544741,	-0.523599,	-0.619314
0.03393,	1,	0,	1,	60,	1663.66,	1779.71,	-0.544741,	-0.523599,	-0.619314
0.03394,	1,	0,	1,	60,	1663.66,	1779.71,	-0.544741,	-0.523599,	-0.619314
0.03395,	1,	0,	1,	60,	1663.66,	1779.71,	-0.544741,	-0.523599,	-0.619314
0.03396,	1,	0,	1,	60,	1666.22,	1726.36,	-0.455929,	-0.523599,	-0.532996
0.03397,	1,	0,	1,	60,	1666.22,	1726.36,	-0.455929,	-0.523599,	-0.532996
0.03398,	1,	0,	1,	60,	1666.22,	1726.36,	-0.455929,	-0.523599,	-0.532996
0.03399,	1,	0,	1,	60,	1666.22,	1726.36,	-0.455929,	-0.523599,	-0.532996
0.034,	1,	0,	1,	60,	1666.22,	1726.36,	-0.455929,	-0.523599,	-0.532996
0.03401,	1,	0,	1,	60,	1668.71,	1674.61,	-0.366986,	-0.523599,	-0.449265
0.03402,	1,	0,	1,	60,	1668.71,	1674.61,	-0.366986,	-0.523599,	-0.449265
0.03403,	1,	0,	1,	60,	1668.71,	1674.61,	-0.366986,	-0.523599,	-0.449265
0.03404,	1,	0,	1,	60,	1668.71,	1674.61,	-0.366986,	-0.523599,	-0.449265
0.03405,	1,	0,	1,	60,	1668.71,	1674.61,	-0.366986,	-0.523599,	-0.449265
0.03406,	1,	0,	1,	60,	1671.12,	1624.41,	-0.277911,	-0.523599,	-0.368045
0.03407,	1,	0,	1,	60,	1671.12,	1624.41,	-0.277911,	-0.523599,	-0.368045
0.03408,	1,	0,	1,	60,	1671.12,	1624.41,	-0.277911,	-0.523599,	-0.368045
0.03409,	1,	0,	1,	60,	1671.12,	1624.41,	-0.277911,	-0.523599,	-0.368045
0.0341,	1,	0,	1,	60,	1671.12,	1624.41,	-0.277911,	-0.523599,	-0.368045
0.03411,	1,	0,	1,	60,	1673.45,	1575.71,	-0.188706,	-0.523599,	-0.289259
0.03412,	1,	0,	1,	60,	1673.45,	1575.71,	-0.188706,	-0.523599,	-0.289259
0.03413,	1,	0,	1,	60,	1673.45,	1575.71,	-0.188706,	-0.523599,	-0.289259
0.03414,	1,	0,	1,	60,	1673.45,	1575.71,	-0.188706,	-0.523599,	-0.289259
0.03415,	1,	0,	1,	60,	1673.45,	1575.71,	-0.188706,	-0.523599,	-0.289259
0.03416,	1,	0,	1,	60,	1675.71,	1528.47,	-0.09937,	-0.523599,	-0.212836
0.03417,	1,	0,	1,	60,	1675.71,	1528.47,	-0.09937,	-0.523599,	-0.212836
0.03418,	1,	0,	1,	60,	1675.71,	1528.47,	-0.09937,	-0.523599,	-0.212836
0.03419,	1,	0,	1,	60,	1675.71,	1528.47,	-0.09937,	-0.523599,	-0.212836
0.0342,	1,	0,	1,	60,	1675.71,	1528.47,	-0.09937,	-0.523599,	-0.212836
0.03421,	1,	0,	0,	59,	1678.82,	2141.54,	-0.00990391,	0.523599,	-0.105759
0.03422,	1,	0,	0,	59,	1678.82,	2141.54,	-0.00990391,	0.523599,	-0.105759
0.03423,	1,	0,	0,	59,	1678.82,	2141.54,	-0.00990391,	0.523599,	-0.105759
0.03424,	1,	0,	0,	59,	1678.82,	2141.54,	-0.00990391,	0.523599,	-0.105759
0.03425,	1,	0,	0,	59,	1678.82,	2141.54,	-0.00990391,	0.523599,	-0.105759
0.03426,	1,	0,	0,	59,	1681.84,	2077.28,	0.0796938,	0.523599,	-0.00189513
0.03427,	1,	0,	0,	59,	1681.84,	2077.28,	0.0796938,	0.523599,	-0.00189513
0.03428,	1,	0,	0,	59,	1681.84,	2077.28,	0.0796938,	0.523599,	-0.00189513
0.03429,	1,	0,	0,	59,	1681.84,	2077.28,	0.0796938,	0.523599,	-0.00189513
0.0343,	1,	0,	0,	59,	1681.84,	2077.28,	0.0796938,	0.523599,	-0.00189513
0.03431,	1,	0,	0,	59,	1684.76,	2014.94,	0.169422,	0.523599,	0.098852
0.03432,	1,	0,	0,	59,	1684.76,	2014.94,	0.169422,	0.523599,	0.098852
0.03433,	1,	0,	0,	59,	1684.76,	2014.94,	0.169422,	0.523599,	0.098852
0.03434,	1,	0,	0,	59,	1684.76,	2014.94,	0.169422,	0.523599,	0.098852
0.03435,	1,	0,	0,	59,	1684.76,	2014.94,	0.169422,	0.523599,	0.098852
0.03436,	1,	0,	0,	59,	1687.6,	1954.47,	0.259282,	0.523599,	0.196576
0.03437,	1,	0,	0,	59,	1687.6,	1954.47,	0.259282,	0.523599,	0.196576
0.03438,	1,	0,	0,	59,	1687.6,	1954.47,	0.259282,	0.523599,	0.196576
0.03439,	1,	0,	0,	59,	1687.6,	1954.47,	0.259282,	0.523599,	0.196576
0.0344,	1,	0,	0,	59,	1687.6,	1954.47,	0.259282,	0.523599,	0.196576
0.03441,	1,	0,	0,	59,	1690.34,	1895.81,	0.349273,	0.523599,	0.291366
0.03442,	1,	0,	0,	59,	1690.34,	1895.81,	0.349273,	0.523599,	0.291366
0.03443,	1,	0,	0,	59,	1690.34,	1895.81,	0.349273,	0.523599,	0.291366
0.03444,	1,	0,	0,	59,	1690.34,	1895.81,	0.349273,	0.523599,	0.291366
0.03445,	1,	0,	0,	59,	1690.34,	1895.81,	0.349273,	0.523599,	0.291366
0.03446,	1,	0,	0,	59,	1693,	1838.91,	0.439393,	0.523599,	0.383312
0.03447,	1,	0,	0,	59,	1693,	1838.91,	0.439393,	0.523599,	0.383312
0.03448,	1,	0,	0,	59,	1693,	1838.91,	0.439393,	0.523599,	0.383312
0.03449,	1,	0,	0,	59,	1693,	1838.91,	0.439393,	0.523599,	0.383312
0.0345,	1,	0,	0,	59,	1693,	1838.91,	0.439393,	0.523599,	0.383312
0.03451,	1,	0,	0,	59,	1695.57,	1783.71,	0.529645,	0.523599,	0.472498
0.03452,	1,	0,	0,	59,	1695.57,	1783.71,	0.529645,	0.523599,	0.472498
0.03453,	1,	0,	0,	59,	1695.57,	1783.71,	0.529645,	0.523599,	0.472498
0.03454,	1,	0,	0,	59,	1695.57,	1783.71,	0.529645,	0.523599,	0.472498
0.03455,	1,	0,	0,	59,	1695.57,	1783.71,	0.529645,	0.523599,	0.472498
0.03456,	1,	0,	0,	59,	1698.06,	1730.17,	0.620028,	0.523599,	0.559006
0.03457,	1,	0,	0,	59,	1698.06,	1730.17,	0.620028,	0.523599,	0.559006
0.03458,	1,	0,	0,	59,	1698.06,	1730.17,	0.620028,	0.523599,	0.559006
0.03459,	1,	0,	0,	59,	1698.06,	1730.17,	0.620028,	0.523599,	0.559006
0.0346,	1,	0,	0,	59,	1698.06,	1730.17,	0.620028,	0.523599,	0.559006
0.03461,	1,	0,	0,	59,	1700.48,	1678.23,	0.710542,	0.523599,	0.642918
0.03462,	1,	0,	0,	59,	1700.48,	1678.23,	0.710542,	0.523599,	0.642918
0.03463,	1,	0,	0,	59,	1700.48,	1678.23,	0.710542,	0.523599,	0.642918
0.03464,	1,	0,	0,	59,	1700.48,	1678.23,	0.710542,	0.523599,	0.642918
0.03465,	1,	0,	0,	59,	1700.48,	1678.23,	0.710542,	0.523599,	0.642918
0.03466,	1,	0,	0,	59,	1702.82,	1627.84,	0.801187,	0.523599,	0.72431
0.03467,	1,	0,	0,	59,	1702.82,	1627.84,	0.801187,	0.523599,	0.72431
0.03468,	1,	0,	0,	59,	1702.82,	1627.84,	0.801187,	0.523599,	0.72431
0.03469,	1,	0,	0,	59,	1702.82,	1627.84,	0.801187,	0.523599,	0.72431
0.0347,	1,	0,	0,	59,	1702.82,	1627.84,	0.801187,	0.523599,	0.72431
0.03471,	1,	0,	0,	59,	1705.08,	1578.97,	0.891962,	0.523599,	0.803258
0.03472,	1,	0,	0,	59,	1705.08,	1578.97,	0.891962,	0.523599,	0.803258
0.03473,	1,	0,	0,	59,	1705.08,	1578.97,	0.891962,	0.523599,	0.803258
0.03474,	1,	0,	0,	59,	1705.08,	1578.97,	0.891962,	0.523599,	0.803258
0.03475,	1,	0,	0,	59,	1705.08,	1578.97,	0.891962,	0.523599,	0.803258
0.03476,	1,	0,	0,	59,	1707.27,	1531.56,	0.982869,	0.523599,	0.879836
0.03477,	1,	0,	0,	59,	1707.27,	1531.56,	0.982869,	0.523599,	0.879836
0.03478,	1,	0,	0,	59,	1707.27,	1531.56,	0.982869,	0.523599,	0.879836
0.03479,	1,	0,	0,	59,	1707.27,	1531.56,	0.982869,	0.523599,	0.879836
0.0348,	1,	0,	0,	59,	1707.27,	1531.56,	0.982869,	0.523599,	0.879836
0.03481,	1,	1,	0,	58,	1710.36,	2144.5,	1.07391,	1.5708,	0.987061
0.03482,	1,	1,	0,	58,	1710.36,	2144.5,	1.07391,	1.5708,	0.987061
0.03483,	1,	1,	0,	58,	1710.36,	2144.5,	1.07391,	1.5708,	0.987061
0.03484,	1,	1,	0,	58,	1710.36,	2144.5,	1.07391,	1.5708,	0.987061
0.03485,	1,	1,	0,	58,	1710.36,	2144.5,	1.07391,	1.5708,	0.987061
0.03486,	1,	1,	0,	58,	1713.35,	2080.12,	1.16507,	1.5708,	1.09107
0.03487,	1,	1,	0,	58,	1713.35,	2080.12,	1.16507,	1.5708,	1.09107
0.03488,	1,	1,	0,	58,	1713.35,	2080.12,	1.16507,	1.5708,	1.09107
0.03489,	1,	1,	0,	58,	1713.35,	2080.12,	1.16507,	1.5708,	1.09107
0.0349,	1,	1,	0,	58,	1713.35,	2080.12,	1.16507,	1.5708,	1.09107
0.03491,	1,	1,	0,	58,	1716.24,	2017.67,	1.25637,	1.5708,	1.19195
0.03492,	1,	1,	0,	58,	1716.24,	2017.67,	1.25637,	1.5708,	1.19195
0.03493,	1,	1,	0,	58,	1716.24,	2017.67,	1.25637,	1.5708,	1.19195
0.03494,	1,	1,	0,	58,	1716.24,	2017.67,	1.25637,	1.5708,	1.19195
0.03495,	1,	1,	0,	58,	1716.24,	2017.67,	1.25637,	1.5708,	1.19195
0.03496,	1,	1,	0,	58,	1719.05,	1957.08,	1.3478,	1.5708,	1.28981
0.03497,	1,	1,	0,	58,	1719.05,	1957.08,	1.3478,	1.5708,	1.28981
0.03498,	1,	1,	0,	58,	1719.05,	1957.08,	1.3478,	1.5708,	1.28981
0.03499,	1,	1,	0,	58,	1719.05,	1957.08,	1.3478,	1.5708,	1.28981
0.035,	1,	1,	0,	58,	1719.05,	1957.08,	1.3478,	1.5708,	1.28981
0.03501,	1,	1,	0,	58,	1721.77,	1898.32,	1.43936,	1.5708,	1.38472
0.03502,	1,	1,	0,	58,	1721.77,	1898.32,	1.43936,	1.5708,	1.38472
0.03503,	1,	1,	0,	58,	1721.77,	1898.32,	1.43936,	1.5708,	1.38472
0.03504,	1,	1,	0,	58,	1721.77,	1898.32,	1.43936,	1.5708,	1.38472
0.03505,	1,	1,	0,	58,	1721.77,	1898.32,	1.43936,	1.5708,	1.38472
0.03506,	1,	1,	0,	58,	1724.4,	1841.31,	1.53106,	1.5708,	1.47679
0.03507,	1,	1,	0,	58,	1724.4,	1841.31,	1.53106,	1.5708,	1.47679
0.03508,	1,	1,	0,	58,	1724.4,	1841.31,	1.53106,	1.5708,	1.47679
0.03509,	1,	1,	0,	58,	1724.4,	1841.31,	1.53106,	1.5708,	1.47679
0.0351,	1,	1,	0,	58,	1724.4,	1841.31,	1.53106,	1.5708,	1.47679
0.03511,	1,	1,	0,	58,	1726.94,	1786.01,	1.62288,	1.5708,	1.56609
0.03512,	1,	1,	0,	58,	1726.94,	1786.01,	1.62288,	1.5708,	1.56609
0.03513,	1,	1,	0,	58,	1726.94,	1786.01,	1.62288,	1.5708,	1.56609
0.03514,	1,	1,	0,	58,	1726.94,	1786.01,	1.62288,	1.5708,	1.56609
0.03515,	1,	1,	0,	58,	1726.94,	1786.01,	1.62288,	1.5708,	1.56609
0.03516,	1,	1,	0,	58,	1729.41,	1732.37,	1.71483,	1.5708,	1.65271
0.03517,	1,	1,	0,	58,	1729.41,	1732.37,	1.71483,	1.5708,	1.65271
0.03518,	1,	1,	0,	58,	1729.41,	1732.37,	1.71483,	1.5708,	1.65271
0.03519,	1,	1,	0,	58,	1729.41,	1732.37,	1.71483,	1.5708,	1.65271
0.0352,	1,	1,	0,	58,	1729.41,	1732.37,	1.71483,	1.5708,	1.65271
0.03521,	1,	1,	0,	58,	1731.8,	1680.34,	1.80692,	1.5708,	1.73672
0.03522,	1,	1,	0,	58,	1731.8,	1680.34,	1.80692,	1.5708,	1.73672
0.03523,	1,	1,	0,	58,	1731.8,	1680.34,	1.80692,	1.5708,	1.73672
0.03524,	1,	1,	0,	58,	1731.8,	1680.34,	1.80692,	1.5708,	1.73672
0.03525,	1,	1,	0,	58,	1731.8,	1680.34,	1.80692,	1.5708,	1.73672
0.03526,	1,	1,	0,	58,	1734.12,	1629.86,	1.89913,	1.5708,	1.81822
0.03527,	1,	1,	0,	58,	1734.12,	1629.86,	1.89913,	1.5708,	1.81822
0.03528,	1,	1,	0,	58,	1734.12,	1629.86,	1.89913,	1.5708,	1.81822
0.03529,	1,	1,	0,	58,	1734.12,	1629.86,	1.89913,	1.5708,	1.81822
0.0353,	1,	1,	0,	58,	1734.12,	1629.86,	1.89913,	1.5708,	1.81822
0.03531,	1,	1,	0,	58,	1736.36,	1580.9,	1.99148,	1.5708,	1.89726
0.03532,	1,	1,	0,	58,	1736.36,	1580.9,	1.99148,	1.5708,	1.89726
0.03533,	1,	1,	0,	58,	1736.36,	1580.9,	1.99148,	1.5708,	1.89726
0.03534,	1,	1,	0,	58,	1736.36,	1580.9,	1.99148,	1.5708,	1.89726
0.03535,	1,	1,	0,	58,	1736.36,	1580.9,	1.99148,	1.5708,	1.89726
0.03536,	0,	1,	0,	57,	1739.53,	2192.38,	2.08396,	2.61799,	2.00688
0.03537,	0,	1,	0,	57,	1739.53,	2192.38,	2.08396,	2.61799,	2.00688
0.03538,	0,	1,	0,	57,	1739.53,	2192.38,	2.08396,	2.61799,	2.00688
0.03539,	0,	1,	0,	57,	1739.53,	2192.38,	2.08396,	2.61799,	2.00688
0.0354,	0,	1,	0,	57,	1739.53,	2192.38,	2.08396,	2.61799,	2.00688
0.03541,	0,	1,	0,	57,	1742.6,	2126.57,	2.17657,	2.61799,	2.11321
0.03542,	0,	1,	0,	57,	1742.6,	2126.57,	2.17657,	2.61799,	2.11321
0.03543,	0,	1,	0,	57,	1742.6,	2126.57,	2.17657,	2.61799,	2.11321
0.03544,	0,	1,	0,	57,	1742.6,	2126.57,	2.17657,	2.61799,	2.11321
0.03545,	0,	1,	0,	57,	1742.6,	2126.57,	2.17657,	2.61799,	2.11321
0.03546,	0,	1,	0,	57,	1745.57,	2062.74,	2.2693,	2.61799,	2.21635
0.03547,	0,	1,	0,	57,	1745.57,	2062.74,	2.2693,	2.61799,	2.21635
0.03548,	0,	1,	0,	57,	1745.57,	2062.74,	2.2693,	2.61799,	2.21635
0.03549,	0,	1,	0,	57,	1745.57,	2062.74,	2.2693,	2.61799,	2.21635
0.0355,	0,	1,	0,	57,	1745.57,	2062.74,	2.2693,	2.61799,	2.21635
0.03551,	0,	1,	0,	57,	1748.45,	2000.81,	2.36217,	2.61799,	2.31639
0.03552,	0,	1,	0,	57,	1748.45,	2000.81,	2.36217,	2.61799,	2.31639
0.03553,	0,	1,	0,	57,	1748.45,	2000.81,	2.36217,	2.61799,	2.31639
0.03554,	0,	1,	0,	57,	1748.45,	2000.81,	2.36217,	2.61799,	2.31639
0.03555,	0,	1,	0,	57,	1748.45,	2000.81,	2.36217,	2.61799,	2.31639
0.03556,	0,	1,	0,	57,	1751.24,	1940.74,	2.45517,	2.61799,	2.41342
0.03557,	0,	1,	0,	57,	1751.24,	1940.74,	2.45517,	2.61799,	2.41342
0.03558,	0,	1,	0,	57,	1751.24,	1940.74,	2.45517,	2.61799,	2.41342
0.03559,	0,	1,	0,	57,	1751.24,	1940.74,	2.45517,	2.61799,	2.41342
0.0356,	0,	1,	0,	57,	1751.24,	1940.74,	2.45517,	2.61799,	2.41342
0.03561,	0,	1,	0,	57,	1753.94,	1882.47,	2.54831,	2.61799,	2.50755
0.03562,	0,	1,	0,	57,	1753.94,	1882.47,	2.54831,	2.61799,	2.50755
0.03563,	0,	1,	0,	57,	1753.94,	1882.47,	2.54831,	2.61799,	2.50755
0.03564,	0,	1,	0,	57,	1753.94,	1882.47,	2.54831,	2.61799,	2.50755
0.03565,	0,	1,	0,	57,	1753.94,	1882.47,	2.54831,	2.61799,	2.50755
0.03566,	0,	1,	0,	57,	1756.55,	1825.95,	2.64157,	2.61799,	2.59884
0.03567,	0,	1,	0,	57,	1756.55,	1825.95,	2.64157,	2.61799,	2.59884
0.03568,	0,	1,	0,	57,	1756.55,	1825.95,	2.64157,	2.61799,	2.59884
0.03569,	0,	1,	0,	57,	1756.55,	1825.95,	2.64157,	2.61799,	2.59884
0.0357,	0,	1,	0,	57,	1756.55,	1825.95,	2.64157,	2.61799,	2.59884
0.03571,	0,	1,	0,	57,	1759.09,	1771.12,	2.73496,	2.61799,	2.6874
0.03572,	0,	1,	0,	57,	1759.09,	1771.12,	2.73496,	2.61799,	2.6874
0.03573,	0,	1,	0,	57,	1759.09,	1771.12,	2.73496,	2.61799,	2.6874
0.03574,	0,	1,	0,	57,	1759.09,	1771.12,	2.73496,	2.61799,	2.6874
0.03575,	0,	1,	0,	57,	1759.09,	1771.12,	2.73496,	2.61799,	2.6874
0.03576,	0,	1,	0,	57,	1761.54,	1717.93,	2.82849,	2.61799,	2.7733
0.03577,	0,	1,	0,	57,	1761.54,	1717.93,	2.82849,	2.61799,	2.7733
0.03578,	0,	1,	0,	57,	1761.54,	1717.93,	2.82849,	2.61799,	2.7733
0.03579,	0,	1,	0,	57,	1761.54,	1717.93,	2.82849,	2.61799,	2.7733
0.0358,	0,	1,	0,	57,	1761.54,	1717.93,	2.82849,	2.61799,	2.7733
0.03581,	0,	1,	0,	57,	1763.92,	1666.34,	2.92214,	2.61799,	2.85661
0.03582,	0,	1,	0,	57,	1763.92,	1666.34,	2.92214,	2.61799,	2.85661
0.03583,	0,	1,	0,	57,	1763.92,	1666.34,	2.92214,	2.61799,	2.85661
0.03584,	0,	1,	0,	57,	1763.92,	1666.34,	2.92214,	2.61799,	2.85661
0.03585,	0,	1,	0,	57,	1763.92,	1666.34,	2.92214,	2.61799,	2.85661
0.03586,	0,	1,	0,	57,	1766.22,	1616.29,	3.01593,	2.61799,	2.93743
0.03587,	0,	1,	0,	57,	1766.22,	1616.29,	3.01593,	2.61799,	2.93743
0.03588,	0,	1,	0,	57,	1766.22,	1616.29,	3.01593,	2.61799,	2.93743
0.03589,	0,	1,	0,	57,	1766.22,	1616.29,	3.01593,	2.61799,	2.93743
0.0359,	0,	1,	0,	57,	1766.22,	1616.29,	3.01593,	2.61799,	2.93743
0.03591,	0,	1,	0,	57,	1768.45,	1567.74,	3.10985,	2.61799,	3.01581
0.03592,	0,	1,	0,	57,	1768.45,	1567.74,	3.10985,	2.61799,	3.01581
0.03593,	0,	1,	0,	57,	1768.45,	1567.74,	3.10985,	2.61799,	3.01581
0.03594,	0,	1,	0,	57,	1768.45,	1567.74,	3.10985,	2.61799,	3.01581
0.03595,	0,	1,	0,	57,	1768.45,	1567.74,	3.10985,	2.61799,	3.01581
0.03596,	0,	1,	1,	56,	1771.64,	2179.65,	-3.07929,	-2.61799,	3.1248
0.03597,	0,	1,	1,	56,	1771.64,	2179.65,	-3.07929,	-2.61799,	3.1248
0.03598,	0,	1,	1,	56,	1771.64,	2179.65,	-3.07929,	-2.61799,	3.1248
0.03599,	0,	1,	1,	56,	1771.64,	2179.65,	-3.07929,	-2.61799,	3.1248
0.036,	0,	1,	1,	56,	1771.64,	2179.65,	-3.07929,	-2.61799,	3.1248
0.03601,	0,	1,	1,	56,	1774.73,	2114.27,	-2.98511,	-2.61799,	-3.05267
0.03602,	0,	1,	1,	56,	1774.73,	2114.27,	-2.98511,	-2.61799,	-3.05267
0.03603,	0,	1,	1,	56,	1774.73,	2114.27,	-2.98511,	-2.61799,	-3.05267
0.03604,	0,	1,	1,	56,	1774.73,	2114.27,	-2.98511,	-2.61799,	-3.05267
0.03605,	0,	1,	1,	56,	1774.73,	2114.27,	-2.98511,	-2.61799,	-3.05267
0.03606,	0,	1,	1,	56,	1777.72,	2050.84,	-2.8908,	-2.61799,	-2.95013
0.03607,	0,	1,	1,	56,	1777.72,	2050.84,	-2.8908,	-2.61799,	-2.95013
0.03608,	0,	1,	1,	56,	1777.72,	2050.84,	-2.8908,	-2.61799,	-2.95013
0.03609,	0,	1,	1,	56,	1777.72,	2050.84,	-2.8908,	-2.61799,	-2.95013
0.0361,	0,	1,	1,	56,	1777.72,	2050.84,	-2.8908,	-2.61799,	-2.95013
0.03611,	0,	1,	1,	56,	1780.62,	1989.31,	-2.79636,	-2.61799,	-2.85067
0.03612,	0,	1,	1,	56,	1780.62,	1989.31,	-2.79636,	-2.61799,	-2.85067
0.03613,	0,	1,	1,	56,	1780.62,	1989.31,	-2.79636,	-2.61799,	-2.85067
0.03614,	0,	1,	1,	56,	1780.62,	1989.31,	-2.79636,	-2.61799,	-2.85067
0.03615,	0,	1,	1,	56,	1780.62,	1989.31,	-2.79636,	-2.61799,	-2.85067
0.03616,	0,	1,	1,	56,	1783.43,	1929.62,	-2.70179,	-2.61799,	-2.75419
0.03617,	0,	1,	1,	56,	1783.43,	1929.62,	-2.70179,	-2.61799,	-2.75419
0.03618,	0,	1,	1,	56,	1783.43,	1929.62,	-2.70179,	-2.61799,	-2.75419
0.03619,	0,	1,	1,	56,	1783.43,	1929.62,	-2.70179,	-2.61799,	-2.75419
0.0362,	0,	1,	1,	56,	1783.43,	1929.62,	-2.70179,	-2.61799,	-2.75419
0.03621,	0,	1,	1,	56,	1786.15,	1871.72,	-2.60709,	-2.61799,	-2.6606
0.03622,	0,	1,	1,	56,	1786.15,	1871.72,	-2.60709,	-2.61799,	-2.6606
0.03623,	0,	1,	1,	56,	1786.15,	1871.72,	-2.60709,	-2.61799,	-2.6606
0.03624,	0,	1,	1,	56,	1786.15,	1871.72,	-2.60709,	-2.61799,	-2.6606
0.03625,	0,	1,	1,	56,	1786.15,	1871.72,	-2.60709,	-2.61799,	-2.6606
0.03626,	0,	1,	1,	56,	1788.78,	1815.55,	-2.51226,	-2.61799,	-2.56982
0.03627,	0,	1,	1,	56,	1788.78,	1815.55,	-2.51226,	-2.61799,	-2.56982
0.03628,	0,	1,	1,	56,	1788.78,	1815.55,	-2.51226,	-2.61799,	-2.56982
0.03629,	0,	1,	1,	56,	1788.78,	1815.55,	-2.51226,	-2.61799,	-2.56982
0.0363,	0,	1,	1,	56,	1788.78,	1815.55,	-2.51226,	-2.61799,	-2.56982
0.03631,	0,	1,	1,	56,	1791.33,	1761.07,	-2.41729,	-2.61799,	-2.48177
0.03632,	0,	1,	1,	56,	1791.33,	1761.07,	-2.41729,	-2.61799,	-2.48177
0.03633,	0,	1,	1,	56,	1791.33,	1761.07,	-2.41729,	-2.61799,	-2.48177
0.03634,	0,	1,	1,	56,	1791.33,	1761.07,	-2.41729,	-2.61799,	-2.48177
0.03635,	0,	1,	1,	56,	1791.33,	1761.07,	-2.41729,	-2.61799,	-2.48177
0.03636,	0,	1,	1,	56,	1793.8,	1708.21,	-2.3222,	-2.61799,	-2.39636
0.03637,	0,	1,	1,	56,	1793.8,	1708.21,	-2.3222,	-2.61799,	-2.39636
0.03638,	0,	1,	1,	56,	1793.8,	1708.21,	-2.3222,	-2.61799,	-2.39636
0.03639,	0,	1,	1,	56,	1793.8,	1708.21,	-2.3222,	-2.61799,	-2.39636
