time,	hall.signal.u,	hall.signal.v,	hall.signal.w,	period,	w_ff_filt,	w_tot,	th_r_fb,	th_r_cap,	th_r_est
0.17499,	1,	0,	0,	380,	-0.000149392,	19.862,	0.751028,	0.523599,	0.208476
0.175,	1,	0,	0,	380,	-0.000149392,	19.862,	0.751028,	0.523599,	0.208476
0.17501,	1,	0,	0,	380,	-0.000144699,	19.7996,	0.751028,	0.523599,	0.209466
0.17502,	1,	0,	0,	380,	-0.000144699,	19.7996,	0.751028,	0.523599,	0.209466
0.17503,	1,	0,	0,	380,	-0.000144699,	19.7996,	0.751028,	0.523599,	0.209466
0.17504,	1,	0,	0,	380,	-0.000144699,	19.7996,	0.751028,	0.523599,	0.209466
0.17505,	1,	0,	0,	380,	-0.000144699,	19.7996,	0.751028,	0.523599,	0.209466
0.17506,	1,	0,	0,	380,	-0.000140153,	19.7374,	0.751028,	0.523599,	0.210453
0.17507,	1,	0,	0,	380,	-0.000140153,	19.7374,	0.751028,	0.523599,	0.210453
0.17508,	1,	0,	0,	380,	-0.000140153,	19.7374,	0.751028,	0.523599,	0.210453
0.17509,	1,	0,	0,	380,	-0.000140153,	19.7374,	0.751028,	0.523599,	0.210453
0.1751,	1,	0,	0,	380,	-0.000140153,	19.7374,	0.751028,	0.523599,	0.210453
0.17511,	1,	0,	0,	380,	-0.00013575,	19.6754,	0.751028,	0.523599,	0.211437
0.17512,	1,	0,	0,	380,	-0.00013575,	19.6754,	0.751028,	0.523599,	0.211437
0.17513,	1,	0,	0,	380,	-0.00013575,	19.6754,	0.751028,	0.523599,	0.211437
0.17514,	1,	0,	0,	380,	-0.00013575,	19.6754,	0.751028,	0.523599,	0.211437
0.17515,	1,	0,	0,	380,	-0.00013575,	19.6754,	0.751028,	0.523599,	0.211437
0.17516,	1,	0,	0,	380,	-0.000131485,	19.6136,	0.751028,	0.523599,	0.212417
0.17517,	1,	0,	0,	380,	-0.000131485,	19.6136,	0.751028,	0.523599,	0.212417
0.17518,	1,	0,	0,	380,	-0.000131485,	19.6136,	0.751028,	0.523599,	0.212417
0.17519,	1,	0,	0,	380,	-0.000131485,	19.6136,	0.751028,	0.523599,	0.212417
0.1752,	1,	0,	0,	380,	-0.000131485,	19.6136,	0.751028,	0.523599,	0.212417
0.17521,	1,	0,	0,	380,	-0.000127354,	19.552,	0.751028,	0.523599,	0.213395
0.17522,	1,	0,	0,	380,	-0.000127354,	19.552,	0.751028,	0.523599,	0.213395
0.17523,	1,	0,	0,	380,	-0.000127354,	19.552,	0.751028,	0.523599,	0.213395
0.17524,	1,	0,	0,	380,	-0.000127354,	19.552,	0.751028,	0.523599,	0.213395
0.17525,	1,	0,	0,	380,	-0.000127354,	19.552,	0.751028,	0.523599,	0.213395
0.17526,	1,	0,	0,	380,	-0.000123353,	19.4906,	0.751028,	0.523599,	0.214369
0.17527,	1,	0,	0,	380,	-0.000123353,	19.4906,	0.751028,	0.523599,	0.214369
0.17528,	1,	0,	0,	380,	-0.000123353,	19.4906,	0.751028,	0.523599,	0.214369
0.17529,	1,	0,	0,	380,	-0.000123353,	19.4906,	0.751028,	0.523599,	0.214369
0.1753,	1,	0,	0,	380,	-0.000123353,	19.4906,	0.751028,	0.523599,	0.214369
0.17531,	1,	0,	0,	380,	-0.000119478,	19.4293,	0.751028,	0.523599,	0.215341
0.17532,	1,	0,	0,	380,	-0.000119478,	19.4293,	0.751028,	0.523599,	0.215341
0.17533,	1,	0,	0,	380,	-0.000119478,	19.4293,	0.751028,	0.523599,	0.215341
0.17534,	1,	0,	0,	380,	-0.000119478,	19.4293,	0.751028,	0.523599,	0.215341
0.17535,	1,	0,	0,	380,	-0.000119478,	19.4293,	0.751028,	0.523599,	0.215341
0.17536,	1,	0,	0,	380,	-0.000115725,	19.3683,	0.751028,	0.523599,	0.216309
0.17537,	1,	0,	0,	380,	-0.000115725,	19.3683,	0.751028,	0.523599,	0.216309
0.17538,	1,	0,	0,	380,	-0.000115725,	19.3683,	0.751028,	0.523599,	0.216309
0.17539,	1,	0,	0,	380,	-0.000115725,	19.3683,	0.751028,	0.523599,	0.216309
0.1754,	1,	0,	0,	380,	-0.000115725,	19.3683,	0.751028,	0.523599,	0.216309
0.17541,	1,	0,	0,	380,	-0.000112089,	19.3075,	0.751028,	0.523599,	0.217275
0.17542,	1,	0,	0,	380,	-0.000112089,	19.3075,	0.751028,	0.523599,	0.217275
0.17543,	1,	0,	0,	380,	-0.000112089,	19.3075,	0.751028,	0.523599,	0.217275
0.17544,	1,	0,	0,	380,	-0.000112089,	19.3075,	0.751028,	0.523599,	0.217275
0.17545,	1,	0,	0,	380,	-0.000112089,	19.3075,	0.751028,	0.523599,	0.217275
0.17546,	1,	0,	0,	380,	-0.000108568,	19.2468,	0.751028,	0.523599,	0.218237
0.17547,	1,	0,	0,	380,	-0.000108568,	19.2468,	0.751028,	0.523599,	0.218237
0.17548,	1,	0,	0,	380,	-0.000108568,	19.2468,	0.751028,	0.523599,	0.218237
0.17549,	1,	0,	0,	380,	-0.000108568,	19.2468,	0.751028,	0.523599,	0.218237
0.1755,	1,	0,	0,	380,	-0.000108568,	19.2468,	0.751028,	0.523599,	0.218237
0.17551,	1,	0,	0,	380,	-0.000105157,	19.1863,	0.751028,	0.523599,	0.219196
0.17552,	1,	0,	0,	380,	-0.000105157,	19.1863,	0.751028,	0.523599,	0.219196
0.17553,	1,	0,	0,	380,	-0.000105157,	19.1863,	0.751028,	0.523599,	0.219196
0.17554,	1,	0,	0,	380,	-0.000105157,	19.1863,	0.751028,	0.523599,	0.219196
0.17555,	1,	0,	0,	380,	-0.000105157,	19.1863,	0.751028,	0.523599,	0.219196
0.17556,	1,	0,	0,	380,	-0.000101853,	19.1261,	0.751028,	0.523599,	0.220153
0.17557,	1,	0,	0,	380,	-0.000101853,	19.1261,	0.751028,	0.523599,	0.220153
0.17558,	1,	0,	0,	380,	-0.000101853,	19.1261,	0.751028,	0.523599,	0.220153
0.17559,	1,	0,	0,	380,	-0.000101853,	19.1261,	0.751028,	0.523599,	0.220153
0.1756,	1,	0,	0,	380,	-0.000101853,	19.1261,	0.751028,	0.523599,	0.220153
0.17561,	1,	0,	0,	380,	-9.86534e-05,	19.066,	0.751028,	0.523599,	0.221106
0.17562,	1,	0,	0,	380,	-9.86534e-05,	19.066,	0.751028,	0.523599,	0.221106
0.17563,	1,	0,	0,	380,	-9.86534e-05,	19.066,	0.751028,	0.523599,	0.221106
0.17564,	1,	0,	0,	380,	-9.86534e-05,	19.066,	0.751028,	0.523599,	0.221106
0.17565,	1,	0,	0,	380,	-9.86534e-05,	19.066,	0.751028,	0.523599,	0.221106
0.17566,	1,	0,	0,	380,	-9.55541e-05,	19.0061,	0.751028,	0.523599,	0.222056
0.17567,	1,	0,	0,	380,	-9.55541e-05,	19.0061,	0.751028,	0.523599,	0.222056
0.17568,	1,	0,	0,	380,	-9.55541e-05,	19.0061,	0.751028,	0.523599,	0.222056
0.17569,	1,	0,	0,	380,	-9.55541e-05,	19.0061,	0.751028,	0.523599,	0.222056
0.1757,	1,	0,	0,	380,	-9.55541e-05,	19.0061,	0.751028,	0.523599,	0.222056
0.17571,	1,	0,	0,	380,	-9.25522e-05,	18.9464,	0.751028,	0.523599,	0.223004
0.17572,	1,	0,	0,	380,	-9.25522e-05,	18.9464,	0.751028,	0.523599,	0.223004
0.17573,	1,	0,	0,	380,	-9.25522e-05,	18.9464,	0.751028,	0.523599,	0.223004
0.17574,	1,	0,	0,	380,	-9.25522e-05,	18.9464,	0.751028,	0.523599,	0.223004
0.17575,	1,	0,	0,	380,	-9.25522e-05,	18.9464,	0.751028,	0.523599,	0.223004
0.17576,	1,	0,	0,	380,	-8.96446e-05,	18.8869,	0.751028,	0.523599,	0.223948
0.17577,	1,	0,	0,	380,	-8.96446e-05,	18.8869,	0.751028,	0.523599,	0.223948
0.17578,	1,	0,	0,	380,	-8.96446e-05,	18.8869,	0.751028,	0.523599,	0.223948
0.17579,	1,	0,	0,	380,	-8.96446e-05,	18.8869,	0.751028,	0.523599,	0.223948
0.1758,	1,	0,	0,	380,	-8.96446e-05,	18.8869,	0.751028,	0.523599,	0.223948
0.17581,	1,	0,	0,	380,	-8.68283e-05,	18.8275,	0.751028,	0.523599,	0.224889
0.17582,	1,	0,	0,	380,	-8.68283e-05,	18.8275,	0.751028,	0.523599,	0.224889
0.17583,	1,	0,	0,	380,	-8.68283e-05,	18.8275,	0.751028,	0.523599,	0.224889
0.17584,	1,	0,	0,	380,	-8.68283e-05,	18.8275,	0.751028,	0.523599,	0.224889
0.17585,	1,	0,	0,	380,	-8.68283e-05,	18.8275,	0.751028,	0.523599,	0.224889
0.17586,	1,	0,	0,	380,	-8.41005e-05,	18.7684,	0.751028,	0.523599,	0.225828
0.17587,	1,	0,	0,	380,	-8.41005e-05,	18.7684,	0.751028,	0.523599,	0.225828
0.17588,	1,	0,	0,	380,	-8.41005e-05,	18.7684,	0.751028,	0.523599,	0.225828
0.17589,	1,	0,	0,	380,	-8.41005e-05,	18.7684,	0.751028,	0.523599,	0.225828
0.1759,	1,	0,	0,	380,	-8.41005e-05,	18.7684,	0.751028,	0.523599,	0.225828
0.17591,	1,	0,	0,	380,	-8.14584e-05,	18.7094,	0.751028,	0.523599,	0.226763
0.17592,	1,	0,	0,	380,	-8.14584e-05,	18.7094,	0.751028,	0.523599,	0.226763
0.17593,	1,	0,	0,	380,	-8.14584e-05,	18.7094,	0.751028,	0.523599,	0.226763
0.17594,	1,	0,	0,	380,	-8.14584e-05,	18.7094,	0.751028,	0.523599,	0.226763
0.17595,	1,	0,	0,	380,	-8.14584e-05,	18.7094,	0.751028,	0.523599,	0.226763
0.17596,	1,	0,	0,	380,	-7.88993e-05,	18.6507,	0.751028,	0.523599,	0.227696
0.17597,	1,	0,	0,	380,	-7.88993e-05,	18.6507,	0.751028,	0.523599,	0.227696
0.17598,	1,	0,	0,	380,	-7.88993e-05,	18.6507,	0.751028,	0.523599,	0.227696
0.17599,	1,	0,	0,	380,	-7.88993e-05,	18.6507,	0.751028,	0.523599,	0.227696
0.176,	1,	0,	0,	380,	-7.88993e-05,	18.6507,	0.751028,	0.523599,	0.227696
0.17601,	1,	0,	0,	380,	-7.64206e-05,	18.5921,	0.751028,	0.523599,	0.228625
0.17602,	1,	0,	0,	380,	-7.64206e-05,	18.5921,	0.751028,	0.523599,	0.228625
0.17603,	1,	0,	0,	380,	-7.64206e-05,	18.5921,	0.751028,	0.523599,	0.228625
0.17604,	1,	0,	0,	380,	-7.64206e-05,	18.5921,	0.751028,	0.523599,	0.228625
0.17605,	1,	0,	0,	380,	-7.64206e-05,	18.5921,	0.751028,	0.523599,	0.228625
0.17606,	1,	0,	0,	380,	-7.40198e-05,	18.5337,	0.751028,	0.523599,	0.229552
0.17607,	1,	0,	0,	380,	-7.40198e-05,	18.5337,	0.751028,	0.523599,	0.229552
0.17608,	1,	0,	0,	380,	-7.40198e-05,	18.5337,	0.751028,	0.523599,	0.229552
0.17609,	1,	0,	0,	380,	-7.40198e-05,	18.5337,	0.751028,	0.523599,	0.229552
0.1761,	1,	0,	0,	380,	-7.40198e-05,	18.5337,	0.751028,	0.523599,	0.229552
0.17611,	1,	0,	0,	380,	-7.16944e-05,	18.4754,	0.751028,	0.523599,	0.230476
0.17612,	1,	0,	0,	380,	-7.16944e-05,	18.4754,	0.751028,	0.523599,	0.230476
0.17613,	1,	0,	0,	380,	-7.16944e-05,	18.4754,	0.751028,	0.523599,	0.230476
0.17614,	1,	0,	0,	380,	-7.16944e-05,	18.4754,	0.751028,	0.523599,	0.230476
0.17615,	1,	0,	0,	380,	-7.16944e-05,	18.4754,	0.751028,	0.523599,	0.230476
0.17616,	1,	0,	0,	380,	-6.9442e-05,	18.4174,	0.751028,	0.523599,	0.231397
0.17617,	1,	0,	0,	380,	-6.9442e-05,	18.4174,	0.751028,	0.523599,	0.231397
0.17618,	1,	0,	0,	380,	-6.9442e-05,	18.4174,	0.751028,	0.523599,	0.231397
0.17619,	1,	0,	0,	380,	-6.9442e-05,	18.4174,	0.751028,	0.523599,	0.231397
0.1762,	1,	0,	0,	380,	-6.9442e-05,	18.4174,	0.751028,	0.523599,	0.231397
0.17621,	1,	0,	0,	380,	-6.72605e-05,	18.3595,	0.751028,	0.523599,	0.232315
0.17622,	1,	0,	0,	380,	-6.72605e-05,	18.3595,	0.751028,	0.523599,	0.232315
0.17623,	1,	0,	0,	380,	-6.72605e-05,	18.3595,	0.751028,	0.523599,	0.232315
0.17624,	1,	0,	0,	380,	-6.72605e-05,	18.3595,	0.751028,	0.523599,	0.232315
0.17625,	1,	0,	0,	380,	-6.72605e-05,	18.3595,	0.751028,	0.523599,	0.232315
0.17626,	1,	0,	0,	380,	-6.51474e-05,	18.3019,	0.751028,	0.523599,	0.23323
0.17627,	1,	0,	0,	380,	-6.51474e-05,	18.3019,	0.751028,	0.523599,	0.23323
0.17628,	1,	0,	0,	380,	-6.51474e-05,	18.3019,	0.751028,	0.523599,	0.23323
0.17629,	1,	0,	0,	380,	-6.51474e-05,	18.3019,	0.751028,	0.523599,	0.23323
0.1763,	1,	0,	0,	380,	-6.51474e-05,	18.3019,	0.751028,	0.523599,	0.23323
0.17631,	1,	0,	0,	380,	-6.31007e-05,	18.2444,	0.751028,	0.523599,	0.234142
0.17632,	1,	0,	0,	380,	-6.31007e-05,	18.2444,	0.751028,	0.523599,	0.234142
0.17633,	1,	0,	0,	380,	-6.31007e-05,	18.2444,	0.751028,	0.523599,	0.234142
0.17634,	1,	0,	0,	380,	-6.31007e-05,	18.2444,	0.751028,	0.523599,	0.234142
0.17635,	1,	0,	0,	380,	-6.31007e-05,	18.2444,	0.751028,	0.523599,	0.234142
0.17636,	1,	0,	0,	380,	-6.11184e-05,	18.187,	0.751028,	0.523599,	0.235051
0.17637,	1,	0,	0,	380,	-6.11184e-05,	18.187,	0.751028,	0.523599,	0.235051
0.17638,	1,	0,	0,	380,	-6.11184e-05,	18.187,	0.751028,	0.523599,	0.235051
0.17639,	1,	0,	0,	380,	-6.11184e-05,	18.187,	0.751028,	0.523599,	0.235051
0.1764,	1,	0,	0,	380,	-6.11184e-05,	18.187,	0.751028,	0.523599,	0.235051
0.17641,	1,	0,	0,	380,	-5.91983e-05,	18.1299,	0.751028,	0.523599,	0.235958
0.17642,	1,	0,	0,	380,	-5.91983e-05,	18.1299,	0.751028,	0.523599,	0.235958
0.17643,	1,	0,	0,	380,	-5.91983e-05,	18.1299,	0.751028,	0.523599,	0.235958
0.17644,	1,	0,	0,	380,	-5.91983e-05,	18.1299,	0.751028,	0.523599,	0.235958
0.17645,	1,	0,	0,	380,	-5.91983e-05,	18.1299,	0.751028,	0.523599,	0.235958
0.17646,	1,	0,	0,	380,	-5.73385e-05,	18.073,	0.751028,	0.523599,	0.236861
0.17647,	1,	0,	0,	380,	-5.73385e-05,	18.073,	0.751028,	0.523599,	0.236861
0.17648,	1,	0,	0,	380,	-5.73385e-05,	18.073,	0.751028,	0.523599,	0.236861
0.17649,	1,	0,	0,	380,	-5.73385e-05,	18.073,	0.751028,	0.523599,	0.236861
0.1765,	1,	0,	0,	380,	-5.73385e-05,	18.073,	0.751028,	0.523599,	0.236861
0.17651,	1,	0,	0,	380,	-5.55372e-05,	18.0162,	0.751028,	0.523599,	0.237762
0.17652,	1,	0,	0,	380,	-5.55372e-05,	18.0162,	0.751028,	0.523599,	0.237762
0.17653,	1,	0,	0,	380,	-5.55372e-05,	18.0162,	0.751028,	0.523599,	0.237762
0.17654,	1,	0,	0,	380,	-5.55372e-05,	18.0162,	0.751028,	0.523599,	0.237762
0.17655,	1,	0,	0,	380,	-5.55372e-05,	18.0162,	0.751028,	0.523599,	0.237762
0.17656,	1,	0,	0,	380,	-5.37924e-05,	17.9596,	0.751028,	0.523599,	0.23866
0.17657,	1,	0,	0,	380,	-5.37924e-05,	17.9596,	0.751028,	0.523599,	0.23866
0.17658,	1,	0,	0,	380,	-5.37924e-05,	17.9596,	0.751028,	0.523599,	0.23866
0.17659,	1,	0,	0,	380,	-5.37924e-05,	17.9596,	0.751028,	0.523599,	0.23866
0.1766,	1,	0,	0,	380,	-5.37924e-05,	17.9596,	0.751028,	0.523599,	0.23866
0.17661,	1,	0,	0,	380,	-5.21025e-05,	17.9032,	0.751028,	0.523599,	0.239555
0.17662,	1,	0,	0,	380,	-5.21025e-05,	17.9032,	0.751028,	0.523599,	0.239555
0.17663,	1,	0,	0,	380,	-5.21025e-05,	17.9032,	0.751028,	0.523599,	0.239555
0.17664,	1,	0,	0,	380,	-5.21025e-05,	17.9032,	0.751028,	0.523599,	0.239555
0.17665,	1,	0,	0,	380,	-5.21025e-05,	17.9032,	0.751028,	0.523599,	0.239555
0.17666,	1,	0,	0,	380,	-5.04656e-05,	17.8469,	0.751028,	0.523599,	0.240448
0.17667,	1,	0,	0,	380,	-5.04656e-05,	17.8469,	0.751028,	0.523599,	0.240448
0.17668,	1,	0,	0,	380,	-5.04656e-05,	17.8469,	0.751028,	0.523599,	0.240448
0.17669,	1,	0,	0,	380,	-5.04656e-05,	17.8469,	0.751028,	0.523599,	0.240448
0.1767,	1,	0,	0,	380,	-5.04656e-05,	17.8469,	0.751028,	0.523599,	0.240448
0.17671,	1,	0,	0,	380,	-4.88802e-05,	17.7909,	0.751028,	0.523599,	0.241337
0.17672,	1,	0,	0,	380,	-4.88802e-05,	17.7909,	0.751028,	0.523599,	0.241337
0.17673,	1,	0,	0,	380,	-4.88802e-05,	17.7909,	0.751028,	0.523599,	0.241337
0.17674,	1,	0,	0,	380,	-4.88802e-05,	17.7909,	0.751028,	0.523599,	0.241337
0.17675,	1,	0,	0,	380,	-4.88802e-05,	17.7909,	0.751028,	0.523599,	0.241337
0.17676,	1,	0,	0,	380,	-4.73446e-05,	17.735,	0.751028,	0.523599,	0.242224
0.17677,	1,	0,	0,	380,	-4.73446e-05,	17.735,	0.751028,	0.523599,	0.242224
0.17678,	1,	0,	0,	380,	-4.73446e-05,	17.735,	0.751028,	0.523599,	0.242224
0.17679,	1,	0,	0,	380,	-4.73446e-05,	17.735,	0.751028,	0.523599,	0.242224
0.1768,	1,	0,	0,	380,	-4.73446e-05,	17.735,	0.751028,	0.523599,	0.242224
0.17681,	1,	0,	0,	380,	-4.58572e-05,	17.6793,	0.751028,	0.523599,	0.243108
0.17682,	1,	0,	0,	380,	-4.58572e-05,	17.6793,	0.751028,	0.523599,	0.243108
0.17683,	1,	0,	0,	380,	-4.58572e-05,	17.6793,	0.751028,	0.523599,	0.243108
0.17684,	1,	0,	0,	380,	-4.58572e-05,	17.6793,	0.751028,	0.523599,	0.243108
0.17685,	1,	0,	0,	380,	-4.58572e-05,	17.6793,	0.751028,	0.523599,	0.243108
0.17686,	1,	0,	0,	380,	-4.44166e-05,	17.6237,	0.751028,	0.523599,	0.243989
0.17687,	1,	0,	0,	380,	-4.44166e-05,	17.6237,	0.751028,	0.523599,	0.243989
0.17688,	1,	0,	0,	380,	-4.44166e-05,	17.6237,	0.751028,	0.523599,	0.243989
0.17689,	1,	0,	0,	380,	-4.44166e-05,	17.6237,	0.751028,	0.523599,	0.243989
0.1769,	1,	0,	0,	380,	-4.44166e-05,	17.6237,	0.751028,	0.523599,	0.243989
0.17691,	1,	0,	0,	380,	-4.30212e-05,	17.5683,	0.751028,	0.523599,	0.244868
0.17692,	1,	0,	0,	380,	-4.30212e-05,	17.5683,	0.751028,	0.523599,	0.244868
0.17693,	1,	0,	0,	380,	-4.30212e-05,	17.5683,	0.751028,	0.523599,	0.244868
0.17694,	1,	0,	0,	380,	-4.30212e-05,	17.5683,	0.751028,	0.523599,	0.244868
0.17695,	1,	0,	0,	380,	-4.30212e-05,	17.5683,	0.751028,	0.523599,	0.244868
0.17696,	1,	0,	0,	380,	-4.16696e-05,	17.5132,	0.751028,	0.523599,	0.245743
0.17697,	1,	0,	0,	380,	-4.16696e-05,	17.5132,	0.751028,	0.523599,	0.245743
0.17698,	1,	0,	0,	380,	-4.16696e-05,	17.5132,	0.751028,	0.523599,	0.245743
0.17699,	1,	0,	0,	380,	-4.16696e-05,	17.5132,	0.751028,	0.523599,	0.245743
0.177,	1,	0,	0,	380,	-4.16696e-05,	17.5132,	0.751028,	0.523599,	0.245743
0.17701,	1,	0,	0,	380,	-4.03605e-05,	17.4581,	0.751028,	0.523599,	0.246616
0.17702,	1,	0,	0,	380,	-4.03605e-05,	17.4581,	0.751028,	0.523599,	0.246616
0.17703,	1,	0,	0,	380,	-4.03605e-05,	17.4581,	0.751028,	0.523599,	0.246616
0.17704,	1,	0,	0,	380,	-4.03605e-05,	17.4581,	0.751028,	0.523599,	0.246616
0.17705,	1,	0,	0,	380,	-4.03605e-05,	17.4581,	0.751028,	0.523599,	0.246616
0.17706,	1,	0,	0,	380,	-3.90926e-05,	17.4033,	0.751028,	0.523599,	0.247486
0.17707,	1,	0,	0,	380,	-3.90926e-05,	17.4033,	0.751028,	0.523599,	0.247486
0.17708,	1,	0,	0,	380,	-3.90926e-05,	17.4033,	0.751028,	0.523599,	0.247486
0.17709,	1,	0,	0,	380,	-3.90926e-05,	17.4033,	0.751028,	0.523599,	0.247486
0.1771,	1,	0,	0,	380,	-3.90926e-05,	17.4033,	0.751028,	0.523599,	0.247486
0.17711,	1,	0,	0,	380,	-3.78645e-05,	17.3486,	0.751028,	0.523599,	0.248354
0.17712,	1,	0,	0,	380,	-3.78645e-05,	17.3486,	0.751028,	0.523599,	0.248354
0.17713,	1,	0,	0,	380,	-3.78645e-05,	17.3486,	0.751028,	0.523599,	0.248354
0.17714,	1,	0,	0,	380,	-3.78645e-05,	17.3486,	0.751028,	0.523599,	0.248354
0.17715,	1,	0,	0,	380,	-3.78645e-05,	17.3486,	0.751028,	0.523599,	0.248354
0.17716,	1,	0,	0,	380,	-3.66749e-05,	17.2941,	0.751028,	0.523599,	0.249218
0.17717,	1,	0,	0,	380,	-3.66749e-05,	17.2941,	0.751028,	0.523599,	0.249218
0.17718,	1,	0,	0,	380,	-3.66749e-05,	17.2941,	0.751028,	0.523599,	0.249218
0.17719,	1,	0,	0,	380,	-3.66749e-05,	17.2941,	0.751028,	0.523599,	0.249218
0.1772,	1,	0,	0,	380,	-3.66749e-05,	17.2941,	0.751028,	0.523599,	0.249218
0.17721,	1,	0,	0,	380,	-3.55227e-05,	17.2398,	0.751028,	0.523599,	0.25008
0.17722,	1,	0,	0,	380,	-3.55227e-05,	17.2398,	0.751028,	0.523599,	0.25008
0.17723,	1,	0,	0,	380,	-3.55227e-05,	17.2398,	0.751028,	0.523599,	0.25008
0.17724,	1,	0,	0,	380,	-3.55227e-05,	17.2398,	0.751028,	0.523599,	0.25008
0.17725,	1,	0,	0,	380,	-3.55227e-05,	17.2398,	0.751028,	0.523599,	0.25008
0.17726,	1,	0,	0,	380,	-3.44068e-05,	17.1856,	0.751028,	0.523599,	0.25094
0.17727,	1,	0,	0,	380,	-3.44068e-05,	17.1856,	0.751028,	0.523599,	0.25094
0.17728,	1,	0,	0,	380,	-3.44068e-05,	17.1856,	0.751028,	0.523599,	0.25094
0.17729,	1,	0,	0,	380,	-3.44068e-05,	17.1856,	0.751028,	0.523599,	0.25094
0.1773,	1,	0,	0,	380,	-3.44068e-05,	17.1856,	0.751028,	0.523599,	0.25094
0.17731,	1,	0,	0,	380,	-3.33258e-05,	17.1316,	0.751028,	0.523599,	0.251796
0.17732,	1,	0,	0,	380,	-3.33258e-05,	17.1316,	0.751028,	0.523599,	0.251796
0.17733,	1,	0,	0,	380,	-3.33258e-05,	17.1316,	0.751028,	0.523599,	0.251796
0.17734,	1,	0,	0,	380,	-3.33258e-05,	17.1316,	0.751028,	0.523599,	0.251796
0.17735,	1,	0,	0,	380,	-3.33258e-05,	17.1316,	0.751028,	0.523599,	0.251796
0.17736,	1,	0,	0,	380,	-3.22789e-05,	17.0778,	0.751028,	0.523599,	0.25265
0.17737,	1,	0,	0,	380,	-3.22789e-05,	17.0778,	0.751028,	0.523599,	0.25265
0.17738,	1,	0,	0,	380,	-3.22789e-05,	17.0778,	0.751028,	0.523599,	0.25265
0.17739,	1,	0,	0,	380,	-3.22789e-05,	17.0778,	0.751028,	0.523599,	0.25265
0.1774,	1,	0,	0,	380,	-3.22789e-05,	17.0778,	0.751028,	0.523599,	0.25265
0.17741,	1,	0,	0,	380,	-3.12648e-05,	17.0242,	0.751028,	0.523599,	0.253501
0.17742,	1,	0,	0,	380,	-3.12648e-05,	17.0242,	0.751028,	0.523599,	0.253501
0.17743,	1,	0,	0,	380,	-3.12648e-05,	17.0242,	0.751028,	0.523599,	0.253501
0.17744,	1,	0,	0,	380,	-3.12648e-05,	17.0242,	0.751028,	0.523599,	0.253501
0.17745,	1,	0,	0,	380,	-3.12648e-05,	17.0242,	0.751028,	0.523599,	0.253501
0.17746,	1,	0,	0,	380,	-3.02826e-05,	16.9707,	0.751028,	0.523599,	0.25435
0.17747,	1,	0,	0,	380,	-3.02826e-05,	16.9707,	0.751028,	0.523599,	0.25435
0.17748,	1,	0,	0,	380,	-3.02826e-05,	16.9707,	0.751028,	0.523599,	0.25435
0.17749,	1,	0,	0,	380,	-3.02826e-05,	16.9707,	0.751028,	0.523599,	0.25435
0.1775,	1,	0,	0,	380,	-3.02826e-05,	16.9707,	0.751028,	0.523599,	0.25435
0.17751,	1,	0,	0,	380,	-2.93312e-05,	16.9174,	0.751028,	0.523599,	0.255196
0.17752,	1,	0,	0,	380,	-2.93312e-05,	16.9174,	0.751028,	0.523599,	0.255196
0.17753,	1,	0,	0,	380,	-2.93312e-05,	16.9174,	0.751028,	0.523599,	0.255196
0.17754,	1,	0,	0,	380,	-2.93312e-05,	16.9174,	0.751028,	0.523599,	0.255196
0.17755,	1,	0,	0,	380,	-2.93312e-05,	16.9174,	0.751028,	0.523599,	0.255196
0.17756,	1,	0,	0,	380,	-2.84098e-05,	16.8642,	0.751028,	0.523599,	0.256039
0.17757,	1,	0,	0,	380,	-2.84098e-05,	16.8642,	0.751028,	0.523599,	0.256039
0.17758,	1,	0,	0,	380,	-2.84098e-05,	16.8642,	0.751028,	0.523599,	0.256039
0.17759,	1,	0,	0,	380,	-2.84098e-05,	16.8642,	0.751028,	0.523599,	0.256039
0.1776,	1,	0,	0,	380,	-2.84098e-05,	16.8642,	0.751028,	0.523599,	0.256039
0.17761,	1,	0,	0,	380,	-2.75172e-05,	16.8113,	0.751028,	0.523599,	0.25688
0.17762,	1,	0,	0,	380,	-2.75172e-05,	16.8113,	0.751028,	0.523599,	0.25688
0.17763,	1,	0,	0,	380,	-2.75172e-05,	16.8113,	0.751028,	0.523599,	0.25688
0.17764,	1,	0,	0,	380,	-2.75172e-05,	16.8113,	0.751028,	0.523599,	0.25688
0.17765,	1,	0,	0,	380,	-2.75172e-05,	16.8113,	0.751028,	0.523599,	0.25688
0.17766,	1,	0,	0,	380,	-2.66528e-05,	16.7584,	0.751028,	0.523599,	0.257718
0.17767,	1,	0,	0,	380,	-2.66528e-05,	16.7584,	0.751028,	0.523599,	0.257718
0.17768,	1,	0,	0,	380,	-2.66528e-05,	16.7584,	0.751028,	0.523599,	0.257718
0.17769,	1,	0,	0,	380,	-2.66528e-05,	16.7584,	0.751028,	0.523599,	0.257718
0.1777,	1,	0,	0,	380,	-2.66528e-05,	16.7584,	0.751028,	0.523599,	0.257718
0.17771,	1,	0,	0,	380,	-2.58154e-05,	16.7058,	0.751028,	0.523599,	0.258553
0.17772,	1,	0,	0,	380,	-2.58154e-05,	16.7058,	0.751028,	0.523599,	0.258553
0.17773,	1,	0,	0,	380,	-2.58154e-05,	16.7058,	0.751028,	0.523599,	0.258553
0.17774,	1,	0,	0,	380,	-2.58154e-05,	16.7058,	0.751028,	0.523599,	0.258553
